,match_api_id,season,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,winner_id_label
2934,2030396,2015/2016,2016-02-13 00:00:00,9783,8603,2,2,76.0,74.0,75.0,77.0,75.0,74.0,78.0,76.0,75.0,74.0,79.0,77.0,78.0,72.0,76.0,76.0,63.0,75.0,71.0,73.0,79.0,73.0,1.8,3.5,4.75,1.8,3.4,4.5,1.9,3.45,3.8,1.75,3.4,5.0,1.86,3.66,4.76,1.85,3.4,4.5,1.8,3.6,5.0,0
2936,2030398,2015/2016,2016-02-21 00:00:00,8370,8302,2,2,70.0,77.0,70.0,76.0,75.0,80.0,78.0,76.0,72.0,72.0,73.0,76.0,80.0,79.0,77.0,81.0,72.0,79.0,81.0,81.0,79.0,79.0,3.1,3.6,2.2,3.2,3.5,2.2,3.3,3.3,2.1,3.1,3.6,2.15,3.07,3.82,2.31,3.2,3.3,2.25,3.1,3.8,2.25,0
2937,2030399,2015/2016,2016-02-20 00:00:00,8306,8634,1,2,75.0,70.0,72.0,73.0,72.0,73.0,69.0,74.0,69.0,77.0,71.0,83.0,84.0,83.0,82.0,84.0,83.0,78.0,88.0,94.0,90.0,90.0,15.0,7.5,1.18,14.0,7.0,1.2,14.0,6.5,1.17,15.0,7.0,1.18,18.0,7.35,1.21,17.0,6.0,1.2,15.0,7.5,1.2,-1
2938,2030400,2015/2016,2016-02-20 00:00:00,9910,8372,3,2,76.0,78.0,77.0,73.0,76.0,77.0,74.0,71.0,77.0,78.0,74.0,71.0,72.0,72.0,74.0,70.0,71.0,65.0,69.0,73.0,74.0,74.0,2.0,3.5,3.8,2.0,3.4,3.9,2.0,3.3,3.6,1.95,3.5,3.8,2.01,3.7,3.95,2.0,3.2,4.0,1.95,3.7,4.0,1
2939,2030401,2015/2016,2016-02-19 00:00:00,8581,8305,3,0,73.0,72.0,75.0,71.0,75.0,76.0,75.0,75.0,77.0,76.0,78.0,77.0,76.0,73.0,73.0,72.0,74.0,76.0,78.0,77.0,76.0,75.0,2.2,3.3,3.4,2.2,3.2,3.6,2.3,3.2,3.0,2.1,3.3,3.5,2.19,3.45,3.66,2.15,3.25,3.5,2.15,3.4,3.7,1
2940,2030402,2015/2016,2016-02-21 00:00:00,9906,10205,0,0,82.0,81.0,81.0,86.0,82.0,83.0,81.0,76.0,77.0,84.0,79.0,78.0,79.0,75.0,78.0,80.0,76.0,81.0,78.0,77.0,80.0,79.0,1.53,3.8,7.5,1.55,3.7,7.5,1.52,3.9,6.1,1.5,3.8,7.5,1.54,4.11,7.74,1.57,3.5,7.0,1.53,4.0,8.0,0
2941,2030403,2015/2016,2016-02-21 00:00:00,9864,8633,1,1,79.0,76.0,74.0,78.0,74.0,73.0,76.0,80.0,74.0,75.0,72.0,82.0,82.0,75.0,87.0,83.0,87.0,87.0,78.0,78.0,93.0,84.0,4.75,3.8,1.73,4.75,3.9,1.72,5.0,4.0,1.6,4.5,4.0,1.7,4.79,4.15,1.75,5.0,3.5,1.75,4.75,4.2,1.73,0
2942,2030404,2015/2016,2016-02-21 00:00:00,8315,8560,0,1,79.0,80.0,79.0,83.0,79.0,80.0,76.0,80.0,78.0,80.0,82.0,79.0,71.0,76.0,80.0,73.0,77.0,75.0,79.0,81.0,79.0,68.0,1.8,3.5,4.75,1.8,3.6,4.6,1.8,3.5,4.2,1.75,3.5,4.5,1.84,3.74,4.77,1.83,3.4,4.5,1.8,3.75,4.8,-1
2943,2030405,2015/2016,2016-02-21 00:00:00,7878,10267,1,2,77.0,76.0,74.0,74.0,71.0,75.0,76.0,70.0,73.0,70.0,74.0,82.0,75.0,82.0,80.0,78.0,80.0,79.0,81.0,82.0,78.0,80.0,2.88,3.2,2.55,2.85,3.2,2.6,2.65,3.3,2.5,2.75,3.2,2.5,2.88,3.44,2.62,2.8,3.1,2.62,2.88,3.4,2.6,-1
2944,2030406,2015/2016,2016-02-20 00:00:00,8558,9783,1,0,70.0,76.0,76.0,73.0,73.0,77.0,76.0,75.0,73.0,70.0,78.0,76.0,74.0,75.0,77.0,75.0,74.0,78.0,77.0,76.0,72.0,75.0,2.38,3.3,3.0,2.5,3.2,2.95,2.5,3.2,2.75,2.4,3.2,3.0,2.49,3.39,3.09,2.5,3.1,3.0,2.45,3.3,3.13,1
2946,2030408,2015/2016,2016-02-28 00:00:00,8634,8302,2,1,83.0,79.0,85.0,82.0,84.0,78.0,86.0,83.0,94.0,90.0,90.0,76.0,80.0,79.0,74.0,81.0,72.0,79.0,81.0,79.0,81.0,79.0,1.14,8.0,15.0,1.18,7.5,14.0,1.2,5.8,13.0,1.18,7.5,13.0,1.18,8.68,17.17,1.2,7.0,12.0,1.18,8.5,15.0,1
2947,2030409,2015/2016,2016-02-26 00:00:00,8372,8306,0,1,71.0,73.0,73.0,74.0,70.0,69.0,73.0,74.0,74.0,71.0,74.0,75.0,70.0,72.0,73.0,72.0,73.0,74.0,69.0,77.0,72.0,71.0,1.75,3.6,5.0,1.75,3.5,4.6,1.75,3.5,4.5,1.73,3.6,4.75,1.77,3.81,5.21,1.75,3.6,4.75,1.75,3.8,5.0,-1
2948,2030410,2015/2016,2016-02-27 00:00:00,8305,9910,0,1,77.0,76.0,73.0,74.0,72.0,74.0,76.0,77.0,76.0,67.0,75.0,76.0,78.0,77.0,73.0,76.0,76.0,77.0,78.0,80.0,71.0,74.0,3.2,3.3,2.3,3.1,3.1,2.35,2.75,3.3,2.4,3.0,3.3,2.3,3.09,3.55,2.41,3.1,3.3,2.3,3.2,3.4,2.38,-1
2949,2030411,2015/2016,2016-02-28 00:00:00,10205,8581,3,0,78.0,78.0,81.0,75.0,70.0,73.0,81.0,79.0,77.0,75.0,78.0,73.0,72.0,75.0,71.0,75.0,76.0,75.0,75.0,77.0,78.0,76.0,1.67,3.6,5.75,1.57,3.75,6.0,1.6,3.9,5.0,1.65,3.6,5.5,1.71,3.81,5.8,1.62,3.6,6.0,1.67,3.9,5.75,1
2950,2030412,2015/2016,2016-02-27 00:00:00,8633,9906,0,1,82.0,82.0,82.0,87.0,81.0,87.0,87.0,87.0,84.0,86.0,93.0,82.0,81.0,79.0,86.0,82.0,76.0,79.0,81.0,83.0,79.0,84.0,1.73,3.6,5.25,1.8,3.5,4.75,1.8,3.5,4.2,1.75,3.6,4.5,1.8,3.8,4.95,1.8,3.6,4.33,1.8,3.8,4.8,-1
2951,2030413,2015/2016,2016-02-27 00:00:00,8560,9864,1,1,79.0,72.0,76.0,80.0,73.0,77.0,75.0,77.0,81.0,68.0,76.0,79.0,76.0,74.0,78.0,66.0,75.0,71.0,76.0,74.0,76.0,72.0,2.2,3.25,3.5,2.25,3.1,3.3,2.2,3.2,3.2,2.2,3.2,3.4,2.29,3.34,3.54,2.25,3.1,3.4,2.25,3.3,3.5,0
